-9.225209764189564e-08   -1.901868145009211e-09   0.0064107562277809955  0.03836891643402159
-1.4395074774174635e-07  7.519278013153967e-09    0.0069504993892211325  -0.20137217212618505
6.986664622236052e-08    -9.155301584764632e-09   0.009989198222982491   -0.05761329249705904
-2.1326215869526543e-08  -9.420728467160369e-09   0.00788022052605489    0.029077894117350175
-1.4214779714909237e-07  -1.2087645508685987e-08  0.008791248581674925   0.1998122610770241
1.0008103763840303e-08   8.39354380454892e-10     0.00929024735014867    0.0008747501237956467
-8.801328523743638e-08   -5.516141458216846e-09   0.006938733079650886   0.09062847462379417
4.156041687420081e-08    -4.630981653357617e-09   0.0056802236054382315  -0.053612183702734746
-1.653567020685076e-08   2.8748395278942394e-09   0.007294545762720359   -0.008029348521244525
2.3081986185371592e-08   9.941544246502889e-09    0.008788995510303182   0.02669868966852339
4.5519702114976065e-08   -3.5054795450035636e-09  0.005359077917390805   -0.04993535156483882
1.3975326139060918e-07   -2.809490960171608e-09   0.0064940604373802165  -0.08367550549181958
1.3961802225280958e-07   -7.4190877844488225e-09  0.009286599224389186   -0.10794933985994568
-1.395154580886499e-07   1.3927822050769664e-08   0.007888845425922901   -0.2806209249183224
2.711673878581754e-08    -1.2543575246724045e-08  0.008765789690587552   -0.039784885220840886
-1.117338020677351e-07   1.2744086500504469e-08   0.006003259889939714   -0.35510795703123343
9.555467547941792e-08    -3.4237446458414644e-10  0.007517483190420908   -0.005202951561992666
1.1595055775303091e-07   6.298638547783675e-09    0.009884709377442862   0.06717893657463261
-6.941557519826456e-08   -2.001938490939671e-09   0.006054290719982508   0.03407395297344137
-1.2563329971055227e-07  -3.9888103055001655e-09  0.007126852543237919   0.0886735324042716
5.00457831533751e-08     1.0920503330889231e-08   0.008450853835710762   0.06877813115335461
8.080715073133308e-08    4.8786193784183e-09      0.009377872831771347   0.0402883478320108
-1.4062875569432526e-07  -1.3327289491958624e-08  0.008481116906589883   0.23418079293968214
-8.478926917568158e-08   1.025662811170763e-08    0.009532846920806972   -0.08600855846175787
-1.4823405207376173e-07  1.3368362030450425e-08   0.008482269961388369   -0.2475388699192334
-1.1187989974434903e-07  -1.425317616797996e-08   0.00873743854873493    0.1877313740974601
-5.903611169431666e-09   1.3191852782713193e-08   0.006108310584149589   -0.01875956335538588
3.643555846210764e-08    -3.5115076953325843e-09  0.00521565462530972    -0.042271028101140265
-3.622167041226448e-08   7.159740657445606e-09    0.007748374932136802   -0.03882271620508945
9.92856919198171e-08     9.160619110501633e-09    0.008142687535160575   0.12328702121172593
-1.207524365288751e-07   5.38460589037335e-09     0.009677542517163356   -0.062396618549470026
1.3791280215239885e-07   1.0853076249987002e-08   0.009304245190041898   0.1553948243050172
-1.2457666906964052e-07  5.758110681582864e-09    0.008067785734171095   -0.09904884553017942
-1.904439569227001e-09   -1.1467451421773928e-08  0.007881476856231372   0.0031598051481945915
1.0833610877483188e-07   -1.1040277093356222e-08  0.0076441820199903985  -0.1839638850839059
1.196151040955252e-07    -9.169134448306147e-09   0.0071671274749633826  -0.19189581864778626
-9.247137033503135e-08   -1.389195560224834e-09   0.00779248459576469    0.01901341735841913
2.9482582143053425e-08   9.311959472012674e-09    0.009944907141402065   0.024948620436005948
2.965740134839989e-09    1.033399383493077e-08    0.00835664870389995    0.003944376904642125
-1.1369967297024863e-07  -1.4578633700690243e-08  0.007621980346144183   0.25643765487425446
8.112297052304953e-08    -7.84143062887507e-09    0.006031507650200325   -0.15715521237901192
1.2728139399406925e-07   -5.0454234454775794e-09  0.005329144804907616   -0.20323051038641757
-5.6905349147557257e-08  -2.2817377919804117e-09  0.008698563160603806   0.015422869773408105
9.27801876852937e-08     4.656251430635139e-10    0.008428185415205992   0.005465940675873357
-1.406120599563332e-07   9.352254885549386e-09    0.009747881456579137   -0.12438265794889049
-5.434917672433057e-08   -1.0481486519554602e-08  0.007096561804628084   0.10166261513760406
-4.5709500119392255e-08  1.1181360584072101e-08   0.009197151419677606   -0.054304504800427214
8.534280095717356e-08    1.294593957682994e-08    0.006517252791499357   0.23378289945497024
-4.609297334581268e-08   -8.504897110677235e-09   0.007984593053278744   0.05526365711414998
-1.7090518053910053e-08  1.2904469077359613e-08   0.008540706316755426   -0.027173726381720192
9.458963363773667e-08    -6.928013801327897e-09   0.00578890121341541    -0.1757524616820016
-1.3714340927306256e-07  1.2422072666214164e-08   0.00914993675952305    -0.1828833751691886
-6.630309340147717e-08   -1.4747625059101974e-08  0.0062121378364790765  0.22772731099971102
-1.317005133115573e-07   -3.258350191308589e-09   0.006473001880166697   0.0920481714739187
7.660113081673284e-08    -2.065289177633768e-09   0.008642992987042545   -0.01903395924458771
-8.219761523039147e-09   -6.866481900625897e-09   0.00897531962096973    0.006297019772329986
-3.7270576456198334e-08  -8.935635198110123e-09   0.007997788296371933   0.04679431972743454
-5.041026457128116e-08   -7.138177794655974e-09   0.009886485234062072   0.033087495841872726
-1.0345996970960314e-08  1.1715403753038989e-08   0.00853089677155843    -0.014968615745733714
7.133662424894661e-08    -2.87777072035873e-10    0.007253607558667268   -0.003506727661747993
4.766878964371485e-08    -1.4163897641900469e-09  0.0076149882862082225  -0.010464532505577018
-1.1090518926379996e-07  6.6552751503891e-09      0.005867734555733919   -0.19267189579915442
-3.784600385040533e-08   3.014942886573526e-09    0.00922806623913334    -0.012042568306990189
-2.8576629560427047e-08  1.3385186544629342e-08   0.007800983091588134   -0.05649085737659799
1.2902895413548512e-07   -1.1241943219247427e-08  0.006211599438190298   -0.33788046761676227
-1.1808342850063521e-07  -9.559004889548169e-09   0.006542174556446059   0.237027528828156
-6.467572522579499e-08   1.2966657528605952e-08   0.005652088397758176   -0.23593526694113545
9.794874533728324e-08    -1.3088183898808552e-08  0.007705012054395142   -0.19407653372621111
1.1172181876335031e-07   1.1017073011723749e-08   0.008938585848320118   0.13845479459558827
8.05680237495505e-08     -1.0749209609081204e-08  0.007202731238181612   -0.15003280505192068
-8.43931936925687e-08    -1.3834517620399112e-08  0.006446503942688851   0.2525017218005673
-1.1432626008159854e-07  6.943527022130222e-09    0.006204360504534547   -0.1853418457707544
1.387049513703473e-07    5.949655180470844e-09    0.005904768618193012   0.21272542426862462
-1.3305988329754928e-07  6.257674507826116e-10    0.0069603417062042115  -0.015446866449711955
4.700014675605136e-08    1.123737248865686e-09    0.0060394007807951225  0.013014206553682819
4.426715290158736e-08    2.0320179697925766e-09   0.009566213471410548   0.008834264642982472
-1.242556309642831e-07   -2.319643210359219e-09   0.006400538632167578   0.06323326820628354
8.986276705972068e-08    1.3312513212557665e-09   0.0075457038440258535  0.018883466990487277
